word,count
faked,2
faker,1
falls,32
false,29
famed,5
fames,1
fancy,16
fangs,2
fanny,3
farce,3
fares,3
fargo,2
farms,16
fatal,19
fates,3
fatso,1
fatty,7
fault,22
fauna,1
faust,4
favor,78
favre,5
fazio,1
feare,1
fears,47
feast,3
feats,3
feeds,12
feels,45
feint,2
feler,1
felix,30
fella,6
felon,1
femme,1
fence,30
ferns,1
ferro,2
ferry,11
fetch,6
feted,2
fetes,1
fetid,2
feuds,2
fever,19
fewer,33
fiats,1
fiber,27
fiche,1
fidel,7
field,274
fiend,3
fiery,7
fifth,38
fifty,68
fight,98
filde,1
filed,33
files,13
fille,6
fills,5
filly,9
films,31
filmy,1
filth,2
final,156
finan,1
finds,59
fined,4
finer,2
fines,2
finns,1
finot,1
fiori,1
fired,44
fires,17
firma,1
firms,55
first,1361
fiske,5
fists,14
fitch,1
fives,2
fixed,87
flags,5
flail,1
flair,8
flake,1
flaky,2
flame,17
flank,2
flare,3
flash,21
flask,5
flats,3
flaws,1
fleas,2
fleck,1
flees,1
fleet,17
flesh,52
flick,2
flier,2
flies,12
fling,2
flint,4
flips,1
flirt,1
float,3
flock,10
floes,1
flood,19
floor,158
flops,1
flora,1
flory,3
flour,8
flown,4
flows,5
floyd,2
fluff,1
fluid,21
fluke,1
flung,14
flush,11
flute,1
flyer,4
flynn,2
foals,1
foams,22
foamy,3
focal,8
focus,40
foggy,5
folds,3
foley,1
folks,18
folly,10
fonds,1
fonta,1
foods,51
fools,5
foote,1
foray,1
force,230
fords,3
forge,10
forgo,1
forks,7
forma,2
forms,127
forte,6
forth,71
forts,4
forty,36
forum,10
found,536
fours,1
foyer,3
frail,8
frame,74
franc,1
frank,68
frans,2
franz,2
fraud,8
freak,4
freed,12
freer,5
frees,2
fresh,82
freud,9
freya,3
friar,1
frick,3
fried,6
frise,1
frist,1
frito,2
fritz,2
frock,2
frogs,1
fromm,15
front,221
frost,6
froth,1
frown,1
froze,5
fruit,35
fuchs,4
fucks,1
fuels,1
fulke,3
fully,80
fumed,1
fumes,5
funds,95
funny,41
furor,3
fused,3
fuses,3
fussy,3
fusty,1
fuzzy,7
gable,2
gages,2
gaily,5
gains,19
galen,1
galli,3
galls,1
games,55
gamma,5
gamut,4
gangs,6
gaped,3
garde,1
garry,12
garth,14
garza,1
gases,7
gasps,5
gasse,1
gassy,1
gates,15
gator,2
gaudy,7
gauer,2
gauge,12
gaunt,6
gauss,2
gauze,1
gavin,16
gawky,1
gazed,7
gazer,1
gazes,1
gears,2
geary,1
geely,7
geese,3
gelly,1
genes,1
genie,1
genii,1
genre,2
genus,2
gerby,1
germs,1
gerry,4
ghana,4
ghent,1
ghost,11
ghoul,1
giant,23
gibbs,7
gibby,7
gibes,1
giddy,2
gifts,11
giles,7
gimme,1
gimpy,1
girls,142
girth,1
given,377
giver,1
gives,114
gland,9
glare,7
glass,99
glaze,11
gleam,4
glean,1
glees,1
glenn,6
glide,2
glint,2
globe,13
gloom,14
glory,21
gloss,1
glove,9
glows,1
glued,19
gnome,1
goals,40
godot,5
gogol,1
going,399
golda,1
golly,2
gomez,2
gonna,17
gonne,1
goods,57
goody,2
gooey,1
goose,4
gorge,1
gorky,1
gotta,5
gouge,1
gould,2
gourd,2
gowns,2
grabs,3
grace,40
grade,35
grads,2
grady,5
graff,1
graft,1
grail,2
grain,27
grams,18
grand,48
grant,47
grape,3
graph,17
grasp,17
grass,53
grata,1
grate,3
gratt,8
grave,33
gravy,4
graze,1
great,665
greed,3
greek,61
green,116
greer,6
greet,7
gregg,3
grief,10
grill,12
grimm,2
grind,2
grins,2
grips,9
grist,2
grits,3
groan,1
groat,1
groin,4
groom,5
groot,1
grope,1
gross,66
groth,4
group,390
grove,14
growl,4
grown,43
grows,22
grubb,3
grubs,1
gruff,4
grunt,2
guard,48
guess,56
guest,39
guide,36
guild,7
guile,1
guilt,33
guise,6
gully,5
gulps,1
gummy,2
gunny,6
gurla,1
gusto,2
gusts,3
gusty,2
gypsy,4
gyros,5
haaek,1
haase,1
habib,1
habit,23
habla,1
hable,1
hafiz,2
hafta,3
hague,9
hails,1
haint,1
hairs,12
hairy,5
halda,1
halls,4
halma,1
halos,1
halts,1
hamey,1
hanch,5
hande,3
hands,289
handy,13
haney,19
hangs,4
happy,98
hardy,42
harem,2
harpy,1
harro,1
harry,35
harsh,12
haruo,1
harve,1
hasps,1
haste,9
hasty,5
hatch,5
hated,28
hates,4
hauls,2
haumd,1
haunt,4
haute,2
haven,11
havoc,3
hawks,1
haydn,2
hayek,1
hayes,5
hazel,2
hazes,1
heade,1
heads,43
heady,2
heaps,1
heard,247
heare,2
hearn,1
hears,7
heart,173
heave,2
heavy,110
hedda,1
hedge,2
heels,23
hefty,1
hegel,2
heine,1
heirs,2
helen,13
hello,10
hells,1
helps,31
helva,26
hemus,5
hence,58
hendl,3
henri,16
henry,83
herbs,3
herds,6
heron,1
herry,3
hertz,1
hetty,2
heute,1
hevin,3
hewed,1
hexen,1
hicks,1
hides,5
highs,2
hiked,1
hikes,4
hilar,4
hildy,1
hills,50
hilum,5
hindu,3
hinge,1
hints,10
hiram,3
hired,25
hires,1
hirey,6
hitch,5
hoagy,1
hoaps,1
hobby,4
hoeve,3
hoffa,2
hogan,11
hoist,1
hokan,1
holds,42
holed,1
holes,39
holty,1
homer,16
homes,62
honan,2
hondo,1
honey,25
honor,66
hooch,1
hoods,2
hoofs,7
hooks,2
hoops,3
hoots,1
hoped,48
hopei,1
hopes,49
horde,2
horne,2
horns,8
horse,117
hoses,2
hoste,1
hosts,5
hotei,5
hotel,126
hotly,2
hough,6
hound,7
hours,174
house,591
houtz,2
hovel,2
hover,4
howda,1
howdy,1
howls,3
howry,1
howse,2
hubay,1
hubba,2
hubby,1
hulks,3
human,299
humid,1
humly,1
humor,47
hunch,7
hunts,2
hurok,4
hurry,36
hurts,4
husky,3
hwang,4
hyena,1
hymen,13
hymns,6
ibsen,1
icbms,2
icing,1
idaho,3
ideal,61
ideas,143
idiom,7
idiot,2
idled,1
idler,1
idols,2
idyll,2
ileum,1
iliac,1
iliad,14
ilona,1
image,119
imply,13
inane,1
inapt,1
incur,5
index,81
india,58
inept,2
inert,5
infer,1
infra,1
injun,3
inlet,4
inner,55
input,20
inset,1
inter,2
inure,2
ionic,8
iraqw,2
irate,1
irene,2
irina,2
irish,28
irons,7
irony,12
irsac,4
irvin,1
irwin,1
isaac,10
isham,1
ishii,1
islam,3
isles,4
issue,152
italo,1
italy,34
items,72
itoiz,1
ivies,2
ivory,17
izaak,3
jacky,1
jacob,1
jaded,2
jagan,2
jager,1
jails,3
jakes,1
james,101
janet,1
janis,1
japan,38
jason,5
jazzy,1
jeans,1
jedec,1
jeers,1
jelke,7
jelly,3
jenks,6
jenni,1
jenny,8
jerez,1
jerks,1
jerky,4
jerry,15
jesse,3
jessy,1
jesus,63
jewel,1
jibes,1
jidge,1
jiffy,2
jimmy,11
jinny,1
johns,6
joins,2
joint,39
joked,1
jokes,9
jolla,2
jolly,4
jones,72
jorda,2
jorge,4
josef,2
jossy,4
joust,1
jowls,4
joyce,21
jubal,9
judas,2
judea,1
judge,77
juice,11
juicy,6
julep,2
jules,1
julia,27
julie,10
julio,1
jumps,2
jumpy,2
junks,1
junta,3
juras,2
juror,4
juste,1
kader,1
kafka,5
kajar,1
kanin,1
kanto,1
kappa,5
karen,3
karet,1
karns,7
karol,1
kasai,2
kathy,4
katie,15
katow,1
katya,3
kazan,1
kazoo,1
keane,2
kebob,1
keene,3
keeps,21
keine,1
keith,21
kelly,1
kelts,1
kempe,2
kenny,2
kenzo,1
kerby,1
kerry,1
keyed,3
khaju,3
khaki,1
khasi,1
khmer,1
kiang,1
kicks,3
kills,8
kilts,1
kinda,5
kinds,36
kings,7
kiosk,1
kiowa,1
kirby,9
kirov,9
kitti,18
kitty,7
klaus,1
klees,2
klein,1
klimt,1
kline,1
knack,4
knead,1
kneel,5
knees,38
knelt,8
knife,76
knite,1
knobs,1
knock,15
knoll,2
knots,1
knott,1
known,245
knows,99
kombo,1
konga,1
kooks,1
korea,12
korra,1
kraft,1
kraut,1
krims,1
kriss,1
krist,1
kromy,1
krupa,1
kubek,1
kwame,1
kyoto,7
laban,4
label,19
labor,149
laced,2
laces,1
lacey,2
lacks,6
laden,6
ladle,1
lagow,1
lairs,1
laity,3
lakes,8
lamar,3
lambs,7
lamon,1
lamps,6
lance,3
lands,25
lanes,4
lange,1
lanky,2
lante,1
lanza,2
lapel,1
lapse,6
large,361
larks,2
larry,9
lasso,2
lasts,1
latch,5
later,397
latex,2
lathe,1
latin,50
laude,1
laugh,28
laura,20
lauri,1
lauro,6
lawns,5
layer,12
leads,33
leafy,1
leaks,3
leaky,2
leale,1
leans,1
leaps,4
leapt,2
learn,84
leary,1
lease,10
leash,3
least,343
leave,205
lecky,1
ledge,6
leeds,1
lefty,2
legal,72
leger,2
leggy,1
leigh,3
leila,1
lemma,7
lemme,1
lemon,18
lends,4
lenin,6
lenny,1
leona,5
leone,1
leroy,2
letch,19
levee,1
level,213
lever,14
levin,1
levis,2
lewis,57
leyte,6
liars,1
libel,2
liber,1
liens,1
lieut,1
lifer,1
lifts,2
light,333
ligne,1
liked,58
likee,1
likes,19
lilac,4
lilly,10
limbo,2
limbs,5
limit,48
limps,1
linda,42
lindy,1
lined,16
linen,6
liner,4
lines,198
lingo,3
links,7
linus,1
lions,6
lippi,1
lisle,1
lissa,2
liste,1
lists,34
liter,2
lithe,4
litle,1
litta,1
lived,115
liver,16
lives,81
livid,1
lizzy,2
lloyd,10
loads,10
loans,32
loath,3
lobar,1
lobby,20
lobes,5
local,288
locks,7
locus,2
lodge,19
loewe,1
lofty,5
logan,2
logic,17
loins,2
loire,1
lolly,3
longs,1
looks,78
looky,1
looms,2
loops,1
loose,53
loped,1
loper,3
lopez,2
lorca,1
lorde,1
lords,3
loren,1
loser,1
loses,15
lotte,1
lotus,1
louis,73
louse,3
lousy,12
loved,56
lover,19
loves,19
lovie,1
lovin,1
lower,123
lowly,1
loyal,18
luang,2
lubra,2
lucas,1
lucia,8
lucid,4
lucks,1
lucky,21
ludie,13
luger,1
luisa,1
luise,1
lulls,1
lully,1
lumen,2
lumia,1
lumpe,4
lumps,3
lumpy,2
lunar,10
lunch,33
lundy,1
lunge,4
lungs,20
luray,1
lurch,3
lured,3
lurid,3
lurks,1
lusts,1
lusty,3
lutte,1
luzon,1
lydia,1
lying,36
lyman,1
lymph,2
lyric,12
macon,4
madam,2
madly,4
magee,1
maget,1
magic,37
magog,1
mahua,1
maids,12
maier,1
mails,7
maine,9
mains,1
major,247
majuh,1
maker,12
makes,172
malay,1
males,19
malia,1
malta,3
mambo,1
mamma,8
manas,4
mando,5
manes,2
mania,5
manic,2
manin,2
manly,2
manny,2
manon,1
manor,5
manse,1
manye,1
maple,7
march,121
mardi,2
mares,1
margo,1
maria,12
marie,6
marin,4
mario,1
maris,36
marks,28
marmi,1
maroc,1
maroy,1
marry,18
marsh,4
marts,1
marty,14
marum,1
maser,1
masks,3
mason,24
masts,2
match,41
mated,4
mateo,1
mater,2
mates,10
matsu,1
mauch,2
maude,21
mauve,1
mavis,2
maxim,1
maybe,133
mayer,5
mayor,38
mayst,1
mccay,2
mcfee,1
mckee,3
meals,26
means,310
meant,100
mears,1
meats,12
meaty,1
mecca,1
mecum,2
medal,7
medea,1
media,13
meets,35
melee,3
melon,1
melzi,4
memos,1
menas,1
menet,1
menlo,1
menus,2
merce,1
mercy,20
merge,10
merit,29
merle,1
merry,8
messy,3
mesta,1
metal,61
meted,2
meter,6
metis,1
metre,1
metro,3
mewed,1
meyer,6
meyle,1
mezzo,1
miami,22
midas,1
midge,4
midst,19
might,672
milan,1
miles,173
milks,2
milky,2
mille,2
mills,32
mince,1
minds,56
mined,3
miner,1
mines,28
minks,1
minns,1
minor,58
minot,1
minus,8
mirth,2
mises,1
missa,1
missy,2
mists,2
misty,4
mitch,2
miter,1
mitre,1
mixed,37
mixer,2
moans,1
modal,3
model,77
modes,8
modus,1
moire,1
moise,4
moist,11
molal,2
molar,1
molds,7
molly,5
momma,2
mommy,1
monde,2
monei,5
monel,3
monet,3
money,265
mongi,1
monic,3
monks,10
monte,5
month,130
monty,2
moods,8
moody,5
mooed,1
moons,3
moore,24
moors,2
moral,142
morel,1
mores,7
morse,29
moses,9
motel,24
motet,1
moths,2
motif,8
motor,56
motto,4
mough,2
mould,1
mound,11
moune,1
mount,26
mourn,2
mouse,10
mousy,1
mouth,103
moved,181
moves,36
movie,29
mowed,1
mrads,1
mucus,2
muddy,10
muggy,1
mulch,6
mules,3
munch,1
mundt,1
munoz,1
muong,1
mural,1
murat,1
murky,5
mused,4
musee,1
muses,1
mushr,1
music,216
musta,1
musts,1
muted,3
muzak,1
myers,3
mylar,2
myron,1
myrrh,2
myths,6
nacht,2
nadir,2
naebm,2
nagel,1
nagle,1
nahce,1
nails,14
nairo,2
naive,19
naked,32
named,84
names,89
nancy,5
naomi,2
nareb,2
nasal,2
nasty,5
natal,2
natch,1
natty,1
naval,33
navel,2
nawth,1
naxos,1
nazis,12
ndola,1
necks,2
needs,152
needy,6
negro,107
nehru,5
nepal,1
nerve,12
nests,3
nevah,1
neveh,1
never,697
newel,1
newer,20
newly,28
newts,1
nicer,2
niche,3
niece,8
niger,2
night,411
nikko,1
nilly,1
ninth,20
niobe,1
niven,1
nixon,25
njust,1
nlrda,2
nobel,7
noble,23
noces,1
nodes,2
nogay,2
nogol,8
noire,1
noise,37
noisy,6
nolan,1
nolle,1
nomia,1
nonce,1
nooks,1
noose,3
norad,1
norma,2
norms,24
north,206
noses,6
notch,6
noted,90
notes,57
notre,6
notte,20
nouns,3
novak,1
novel,59
noyes,1
nozze,1
nudes,2
nudge,2
nunes,1
nuovo,1
nuper,1
nurse,17
nylon,1
nymph,1
oaken,1
oakes,3
oases,2
oathe,1
oaths,3
obeys,1
occur,43
ocean,34
ocher,1
ochre,2
octet,1
oddly,9
odell,1
odilo,1
odors,8
offal,1
offer,80
often,369
ogden,3
ogled,2
ohmic,1
oiled,3
okada,1
olden,1
older,93
olive,5
olney,1
olsen,1
olson,1
olvey,1
omaha,2
omega,1
omits,2
onion,15
onleh,3
onset,38
oozed,2
opens,16
opera,47
opium,16
opted,2
orate,1
orbit,16
order,376
organ,12
ormoc,2
orney,2
orvil,2
orvis,6
orzae,1
osaka,6
oscar,9
oskar,1
osram,1
osric,1
other,1702
othon,9
otter,5
ought,68
ounce,3
ouray,1
outdo,3
outer,31
outta,2
ovals,2
ovens,1
overt,11
owens,1
owing,4
owned,34
owner,33
oxide,3
ozone,3
ozzie,1
pablo,1
pabor,1
paced,11
pacem,1
pacer,1
paces,7
packs,3
pacta,1
paean,2
pagan,4
pages,31
paget,1
